average_reponse_time,correct,datetime,ear,practice,response,resposne_time,sound,subject
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,250Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,60Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-8diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,60Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-20diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,60Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-8diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-0diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,2000Hz-2diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,250Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,right,no,o,NA,60Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,2000Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,right,no,t,NA,60Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,yes,o,NA,300Hz-0diff_test,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,yes,t,NA,300Hz-200diff_test,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-2diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,2000Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,2000Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-8diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-2diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,2000Hz-20diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,2000Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-20diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-0diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,2000Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-0diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-0diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-2diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-20diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-0diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,2000Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,250Hz-4diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,250Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-8diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-0diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-2diff,5
NA,0,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-4diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,t,NA,60Hz-2diff,5
NA,1,sam. 28 janv. 2017 17:52:54 CET,left,no,o,NA,60Hz-0diff,5
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,yes,None,NA,300Hz-0diff_test,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,yes,t,NA,300Hz-200diff_test,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,2000Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,2000Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-2diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-2diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,2000Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,60Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,250Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,250Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,right,no,o,NA,2000Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,right,no,t,NA,60Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,yes,o,NA,300Hz-0diff_test,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,yes,t,NA,300Hz-200diff_test,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,250Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,60Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,60Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,60Hz-2diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,60Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,60Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-8diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,2000Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-8diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,250Hz-0diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-20diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,250Hz-20diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,250Hz-2diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,t,NA,60Hz-4diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-4diff,2
NA,1,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-0diff,2
NA,0,sam. 28 janv. 2017 14:41:40 CET,left,no,o,NA,2000Hz-2diff,2
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","yes","o","NA","300Hz-0diff_test",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","yes","t","NA","300Hz-200diff_test",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-2diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-8diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-8diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","60Hz-2diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","60Hz-0diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-4diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","60Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","60Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","2000Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-4diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","2000Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","60Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","right","no","o","NA","2000Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","right","no","t","NA","250Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","yes","o","NA","300Hz-0diff_test",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","yes","t","NA","300Hz-200diff_test",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","60Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","60Hz-0diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","60Hz-2diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-4diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-8diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-20diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-8diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","60Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","60Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","60Hz-4diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","2000Hz-0diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-4diff",26
"NA","0","mar. 31 janv. 2017 15:52:30 CET","left","no","o","NA","250Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-2diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-8diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","2000Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-20diff",26
"NA","1","mar. 31 janv. 2017 15:52:30 CET","left","no","t","NA","250Hz-4diff",26
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,yes,o,NA,300Hz-0diff_test,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,yes,o,NA,300Hz-200diff_test,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-4diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-2diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,250Hz-20diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,2000Hz-0diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-4diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,2000Hz-4diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,250Hz-8diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-2diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-0diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-0diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,2000Hz-4diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,2000Hz-0diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-8diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,250Hz-0diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,60Hz-0diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,t,NA,250Hz-20diff,12
NA,0,lun. 30 janv. 2017 16:32:02 CET,right,no,o,NA,2000Hz-20diff,12
NA,1,lun. 30 janv. 2017 16:32:02 CET,right,no,t,NA,60Hz-20diff,12
